slice,slice_value,model,n_rows,MAE,RMSE,Bias,WAPE,sMAPE_pct,AsymWAPE,UPR,OPR
week,2026-04-06 00:00:00,Statistical,30393,2.000834000892429,33.43320475444156,-0.6817362337903606,1.3659025580989554,40.78405824057697,1.065734559210542,0.9156505597663351,0.4502519983326202
week,2026-04-06 00:00:00,LightGBM,30393,2.0981796721907053,33.279395026088324,-0.6090650072182362,1.4323571972078817,41.09374031159605,1.093500912065228,0.9240727694939013,0.5082844277139805
week,2026-04-06 00:00:00,XGBoost_soft,30393,2.6651724625384134,34.03647879364136,0.1681678545043267,1.8194242414575146,39.312114408159196,1.1746819681042653,0.8523108314276407,0.9671134100298737
week,2026-04-06 00:00:00,XGBoost_hard,30393,1.6599870347810353,34.71173683769837,-1.1312411344750435,1.1332177163158959,15.53414060406291,1.0128986597807776,0.9527391315132184,0.18047858480267737
week,2026-04-13 00:00:00,Statistical,30393,2.238054333887808,37.50318544306175,-0.9458416647220532,1.294137961032936,40.96289886172374,1.0450672327112098,0.9205318685503465,0.37360609248258964
week,2026-04-13 00:00:00,LightGBM,30393,2.3490370711401427,36.86535793531584,-0.855922897738029,1.3583128879428161,41.284453827993644,1.0705189020837795,0.9266219091542615,0.4316909787885548
week,2026-04-13 00:00:00,XGBoost_soft,30393,2.8596743134662588,37.748724252709785,-0.08354153153555094,1.6535850042651394,39.38277362105689,1.1184924220513308,0.8509461309444265,0.802638873320713
week,2026-04-13 00:00:00,XGBoost_hard,30393,1.787940606175764,36.67006649143051,-1.3860479714638239,1.033863108454938,15.803991006463388,0.9563993181490712,0.9176674229961379,0.11619568545880024
week,2026-04-20 00:00:00,Statistical,30393,2.221445402931099,26.456390865253358,-0.8452933491134527,1.3659543200470359,42.086360610823135,1.0838915933086168,0.9428602299394074,0.42309409010762866
week,2026-04-20 00:00:00,LightGBM,30393,2.310694132564103,25.247681013212347,-0.755878935232493,1.4208328633774536,42.39189450604955,1.102150481647128,0.942809290781965,0.47802357259548856
week,2026-04-20 00:00:00,XGBoost_soft,30393,2.864058405573323,25.582621702957855,0.012786514287171386,1.761093451496925,40.662543964057534,1.171441515689151,0.8766155477852634,0.8844779037116614
week,2026-04-20 00:00:00,XGBoost_hard,30393,1.770695196680156,26.367405378739804,-1.2938271331589513,1.0887905461013998,16.81084043256823,0.991049380132044,0.9421787971473657,0.14661174895403414
